grad_inc_std/t=0,grad_inc_std/t=1,grad_inc_std/t=2,grad_inc_std/t=3,grad_inc_std/t=4,grad_inc_std/t=5,grad_inc_std/t=6,grad_inc_std/t=7,grad_inc_std/t=8,grad_inc_std/t=9,grad_inc_std/t=10,grad_inc_std/t=11,grad_inc_std/t=12,grad_inc_std/t=13,grad_inc_std/t=14,grad_inc_std/t=15,grad_inc_std/t=16,grad_inc_std/t=17,grad_inc_std/t=18,grad_inc_std/t=19,grad_inc_std/t=20,grad_inc_std/t=21,grad_inc_std/t=22,grad_inc_std/t=23,grad_inc_std/t=24,grad_inc_std/t=25,grad_inc_std/t=26,grad_inc_std/t=27,grad_inc_std/t=28,grad_inc_std/t=29,grad_inc_std/t=30,grad_inc_std/t=31,grad_inc_std/t=32,grad_inc_std/t=33,grad_inc_std/t=34,grad_inc_std/t=35,grad_inc_std/t=36,grad_inc_std/t=37,grad_inc_std/t=38,grad_inc_std/t=39,grad_inc_std/t=40,grad_inc_std/t=41,grad_inc_std/t=42,grad_inc_std/t=43,grad_inc_std/t=44,grad_inc_std/t=45,grad_inc_std/t=46,grad_inc_std/t=47
2.7970183377905103e-08,4.277078247180623e-08,3.1420224984935944e-08,2.5949286853296757e-08,3.063488523388889e-08,3.003876880279413e-08,4.050340147821727e-08,2.187177033727734e-08,2.057448496236426e-08,2.3603948987583027e-08,2.2968700433202993e-08,2.2677898839013008e-08,2.3598175537900624e-08,2.0609958836893355e-08,2.328599964835776e-08,3.103720748170881e-08,1.892259480722921e-08,1.573065375904735e-08,1.7733234686592383e-08,2.264717600065523e-08,1.7258805291749368e-08,2.3759742952391722e-08,2.041938381684679e-08,2.1236033737405943e-08,1.7177944684864478e-08,1.4053752354020542e-08,2.070275976087564e-08,1.488839577536625e-08,2.2249351883290426e-08,1.7229542467696467e-08,2.5415194954269037e-08,1.4854088826401051e-08,1.68478205190393e-08,1.4731916386697998e-08,1.624733770083891e-08,2.3639023456114958e-08,2.180481171564471e-08,2.0303023718303888e-08,1.9308267107098994e-08,1.8854765851050514e-08,2.1617594380696035e-08,3.382282435799839e-08,2.5459069524580447e-08,2.715395743267171e-08,4.862468242785319e-08,4.2203692276166324e-08,5.087854419298755e-08,7.6451436000424e-08
2.501784706244626e-08,3.063421529183441e-08,3.097285389731823e-08,2.4422054732437e-08,2.1538012296659947e-08,1.9249328323369907e-08,2.278911485952103e-08,3.3787840643564794e-08,2.58734029224106e-08,1.718745718253836e-08,1.6313734119266138e-08,1.8135967957460924e-08,1.783393020272762e-08,1.7147122663282553e-08,2.4864901710370203e-08,1.4237062066376084e-08,2.01288661173265e-08,1.3326630071796827e-08,1.3989935311375691e-08,1.6074061749034566e-08,2.147244398344897e-08,1.586783518908862e-08,2.4267455546775505e-08,1.5855138596352497e-08,1.3203223665047001e-08,1.641500623201077e-08,1.5560710850322595e-08,1.5050753486400713e-08,1.3339313084828307e-08,1.4224881023193635e-08,1.5524040212945804e-08,1.3911018765216207e-08,1.553381544265116e-08,1.882292514840862e-08,1.6744287226120802e-08,1.4865007506342775e-08,1.3245351413085984e-08,1.9696237508057114e-08,1.93754950033989e-08,1.7681743001598794e-08,1.795547543785507e-08,2.0340092346523996e-08,2.771297669109773e-08,2.685650157144659e-08,2.798532411411219e-08,3.159092318269624e-08,4.6296939622725584e-08,6.577889312526579e-08
2.9531839006214123e-08,2.9722517907981794e-08,2.2810562572392157e-08,3.227462987385744e-08,2.0431531843563378e-08,2.1752230788339343e-08,1.7840932906608823e-08,3.087265241449314e-08,2.2340107845373647e-08,2.541855304161216e-08,1.7097696481791623e-08,2.46649594214552e-08,1.7400183894595934e-08,1.9528184904415092e-08,2.9610796915716798e-08,2.0786653476263933e-08,1.7432041274500575e-08,1.6005979868433047e-08,1.9265852415179225e-08,1.780528143844937e-08,1.508448455548275e-08,1.8690812532907124e-08,1.1956046337532663e-08,1.4483019675612725e-08,1.3784237854803234e-08,1.3043694676506131e-08,1.642575923167903e-08,1.4138554792007977e-08,1.9855356482182117e-08,1.7981179018607605e-08,1.8263127868711052e-08,1.1600960012754503e-08,1.3311637114515867e-08,1.8189506358013984e-08,1.8927735474590506e-08,1.2114735513150625e-08,1.31445633524044e-08,1.600426554484259e-08,1.763282673827797e-08,1.8240878485855417e-08,2.2753304363326736e-08,2.0512607138992214e-08,2.0317777062675272e-08,2.285753456084663e-08,2.713184417648322e-08,2.9521982848549085e-08,4.894162407608825e-08,6.519653284592296e-08
7.365095886706175e-08,3.4821812506862794e-08,3.5818517901810687e-08,3.6463375111670485e-08,2.8296630203995037e-08,2.2138900401971934e-08,2.221164148616153e-08,3.1690214598093144e-08,2.6494584757828863e-08,2.5530060141539563e-08,2.379612446678977e-08,2.098297214252721e-08,2.5698331160405547e-08,2.7236523893110512e-08,2.992960347851433e-08,2.4937938811620804e-08,2.1116653783184462e-08,1.8439197346071272e-08,2.5689932553206183e-08,2.2236624492082416e-08,2.0294837794688444e-08,1.8661489623028035e-08,2.1960180910220368e-08,2.5104865925031267e-08,2.4404296264631883e-08,2.0681285929470098e-08,1.9722584668521144e-08,2.3076417798418065e-08,2.075016635100766e-08,1.58458473581276e-08,2.2593450884161095e-08,2.017850890071525e-08,1.7840218804195053e-08,1.882037812243576e-08,1.5929788231651533e-08,1.961067281542202e-08,2.589968657783028e-08,1.922667395988812e-08,2.4381404172546876e-08,1.991650849719549e-08,3.075032116397106e-08,3.485826513682117e-08,3.276874770056334e-08,3.666164241397105e-08,3.3074979413673236e-08,4.1663392551932075e-08,5.35691025066139e-08,8.910979396218271e-08
5.786895527984319e-08,6.281755352325955e-08,5.5655075384255006e-08,5.257154306285059e-08,4.5978905686470186e-08,4.513084710637998e-08,4.0759648857738057e-08,4.5165729208397176e-08,5.013925582228331e-08,5.204114837875386e-08,4.1031672412749746e-08,6.815424570676348e-08,3.773249154717584e-08,4.655711105768005e-08,3.8960258594085036e-08,4.3096813327664586e-08,3.9698632404759874e-08,2.8670887137393296e-08,2.7119749796747424e-08,2.8234206326768496e-08,3.0402681532291126e-08,2.6331367068447353e-08,2.964699025371507e-08,2.644816703481483e-08,3.8045935142443656e-08,2.9321380866375858e-08,2.9704589511084885e-08,3.603108592171363e-08,2.5515434160568823e-08,3.4513367227509106e-08,2.8293282058102845e-08,2.5527298165082572e-08,4.512934688088354e-08,2.7989653862614502e-08,3.206361424646783e-08,3.3630249255403986e-08,3.084989105309205e-08,2.9496540111744476e-08,3.321202247474621e-08,4.374001677690468e-08,3.235131329574535e-08,5.186321452710972e-08,5.22203830835306e-08,4.777797443828163e-08,6.229109146786545e-08,6.968586191024849e-08,1.0070897380315525e-07,1.391567210157569e-07
2.8761657556775356e-08,3.8744858768786335e-08,3.102687431935094e-08,2.7066807099865156e-08,2.9389296752086507e-08,2.7077743238596648e-08,4.0615210947095164e-08,2.1332064848229976e-08,2.00852906194863e-08,2.341311294798985e-08,2.2933550207400753e-08,2.4685676526615318e-08,2.4635033857588535e-08,2.1717176421117013e-08,2.2892858000564534e-08,3.14368595913803e-08,1.932949363522584e-08,1.5648819429432974e-08,1.7499993978785672e-08,2.2319308479643694e-08,1.70007563332611e-08,2.3800364600204425e-08,2.0521922533722172e-08,2.161036973566185e-08,1.697511215724659e-08,1.402058000534646e-08,2.0750356136482566e-08,1.49276249708218e-08,2.23914899261973e-08,1.699118407695645e-08,2.56586144359218e-08,1.4837027367581648e-08,1.6795125995377688e-08,1.4731135353634588e-08,1.6316542196930534e-08,2.325089963790302e-08,2.1784627508402648e-08,2.0216383189845293e-08,1.9333062344960304e-08,1.8869369846422134e-08,2.163715459417544e-08,3.383532459606031e-08,2.5498801228218742e-08,2.7125782511081913e-08,4.85473927460449e-08,4.225132875888751e-08,5.0917147946758036e-08,7.666463667519866e-08
2.6916580167620982e-08,3.050900639359488e-08,2.7767786896594333e-08,2.5218040211996264e-08,2.038282635995186e-08,1.9203630646913233e-08,2.2181174665089537e-08,3.293602719113726e-08,2.5851895087323504e-08,1.757151078129914e-08,1.612337383552993e-08,1.82326946531817e-08,1.9307981076904153e-08,1.6899921297430286e-08,2.3288020948220482e-08,1.3821062744982373e-08,1.993408491797598e-08,1.3265485203002155e-08,1.4035940105464175e-08,1.59632892924883e-08,2.1279100656384208e-08,1.5915172615005264e-08,2.4423781384378553e-08,1.5872782609437528e-08,1.3197675566864004e-08,1.6298363842074424e-08,1.5552576312319124e-08,1.5052598302897973e-08,1.3336799544384701e-08,1.421749389564075e-08,1.5519143298212426e-08,1.3933105919477361e-08,1.553347304633825e-08,1.8834270277565568e-08,1.6737660978966278e-08,1.4858141341865508e-08,1.3247273882970284e-08,1.9704608700412313e-08,1.9404851121346353e-08,1.7666993021815442e-08,1.7956110418685852e-08,2.0347584733672405e-08,2.7731275167222707e-08,2.686169364635011e-08,2.800227078627316e-08,3.158603395476402e-08,4.6322982889887055e-08,6.567679336642942e-08
2.7694186882145834e-08,2.591607903332617e-08,2.3078487237603792e-08,3.255567517333848e-08,2.1435925279097935e-08,1.9596126786169864e-08,1.7773363647428038e-08,2.863480307568466e-08,2.313692756653303e-08,2.5760666928132386e-08,1.793805964671132e-08,2.3503094944531732e-08,1.762092609959232e-08,1.9607177391971112e-08,2.979803055440184e-08,2.063150491961131e-08,1.7213852406804894e-08,1.5642385731395856e-08,1.893769775272158e-08,1.8170386903763754e-08,1.493384729367349e-08,1.863310202526789e-08,1.2028440565459719e-08,1.4430440628355613e-08,1.375661623305481e-08,1.313321479808638e-08,1.6031071020096236e-08,1.3969410023308961e-08,1.95440341791726e-08,1.7950154464359093e-08,1.820740067474656e-08,1.1689353938672015e-08,1.3371591307819905e-08,1.7871258983386142e-08,1.8842025167101438e-08,1.2108935434283158e-08,1.3145326501889664e-08,1.6090047311811316e-08,1.76229655672869e-08,1.8142701466683853e-08,2.273256589153893e-08,2.0593747450122498e-08,2.0296379454713627e-08,2.2975678590434692e-08,2.7134541416981287e-08,2.952911793334141e-08,4.8818795123461146e-08,6.536019086761904e-08
6.582556957507627e-08,7.253634393546747e-08,5.807866733033252e-08,4.599432737486321e-08,6.140471370466649e-08,4.03949075366214e-08,5.29400429214788e-08,4.071499740961176e-08,3.5065790984897105e-08,3.762797699764197e-08,4.463032597635424e-08,4.852832994837812e-08,4.536150095629677e-08,3.890085503624213e-08,4.413481822155326e-08,4.1456662829196e-08,3.996551537942393e-08,4.677365930462422e-08,3.032665125809318e-08,3.140884661285062e-08,2.8429520576321743e-08,3.129673289028271e-08,3.323195416967879e-08,3.448131158543187e-08,2.9603234433290836e-08,4.62804598275167e-08,2.5533971729151805e-08,3.2644386937026904e-08,2.895807520607913e-08,2.7240302455231463e-08,3.116127878220525e-08,3.21378329760041e-08,3.166472456096508e-08,3.025308986142222e-08,3.791608841745065e-08,3.865537138065195e-08,3.046194111350751e-08,3.3611975229115813e-08,4.493964670936995e-08,3.4464220761443756e-08,3.681698938431161e-08,3.891004421456573e-08,5.3796052902865724e-08,6.348061477820703e-08,6.480323925479989e-08,8.321605716419878e-08,1.3074339112189618e-07,1.4179413828796722e-07
3.298405388737051e-08,5.082699536557318e-08,3.0740000426748105e-08,4.1095737978668424e-08,3.320935863204883e-08,3.525251793066675e-08,4.358560861211238e-08,2.6786403888689265e-08,3.808410869965911e-08,2.8779564108598753e-08,2.518915512920945e-08,4.315384625064249e-08,2.7059829592491338e-08,3.8426686269213424e-08,3.171246864307282e-08,3.6958140906692314e-08,2.090655066638155e-08,2.1737148192505587e-08,2.4951088899690813e-08,2.0599017722482e-08,3.403686586494719e-08,2.2938207715317094e-08,1.7787492430313913e-08,2.4810327724910275e-08,1.695527016868396e-08,1.9590786602681933e-08,2.8811674713538128e-08,1.9693112807857888e-08,1.7780925595018363e-08,2.220779939258264e-08,2.14593905823826e-08,2.2729034276691596e-08,1.9732017976582844e-08,1.8288314951948287e-08,2.1656355856614802e-08,2.1384437651971264e-08,2.228418049400025e-08,2.030730292212166e-08,2.0444136054434607e-08,2.7429610021682045e-08,3.1261972192329223e-08,2.8459537361631237e-08,3.4809912658997764e-08,3.592595556714248e-08,3.8925183556314784e-08,4.9332551988335667e-08,5.8280987251800406e-08,1.0315230771644263e-07
3.838075221613558e-08,3.351940424793816e-08,3.126158172509078e-08,6.15004097737232e-08,3.312579664066283e-08,4.0544289592060034e-08,2.9838485120172175e-08,3.266562828041059e-08,5.391481793916796e-08,3.933421154427202e-08,2.824121656090975e-08,2.91270024821963e-08,3.7665653516491574e-08,3.658671267751641e-08,2.3369160099199824e-08,2.8359173723504483e-08,3.52916359842002e-08,3.5152468309852235e-08,2.7598049806763634e-08,2.1752705735172987e-08,2.804399500357262e-08,3.475315971945171e-08,3.075890776516769e-08,2.1374239700742122e-08,2.2951608026705966e-08,2.4825969335387377e-08,2.43136451802792e-08,2.8769718173839174e-08,2.3854753891444514e-08,2.41739999488828e-08,2.6921692357930877e-08,2.475796423271689e-08,2.8686219633203903e-08,2.576109167673247e-08,3.0455791232760274e-08,3.1133619706986624e-08,2.6268373491740425e-08,3.0448857492553505e-08,3.054271986912913e-08,3.986041249694557e-08,4.2490126649318886e-08,3.4458300859377704e-08,3.732384091105893e-08,3.843270788908075e-08,4.924211351313264e-08,6.083460916064992e-08,7.789136627968899e-08,1.0281609459884481e-07
2.9801167344575217e-08,2.6238751771561313e-08,4.218707124893287e-08,2.4433947088099436e-08,2.766085732278156e-08,2.8079640552626376e-08,1.9226426590607983e-08,2.9167642302041634e-08,2.199550887632779e-08,2.3362307940723863e-08,2.1335638760120396e-08,2.8390730264193883e-08,1.7477790662582707e-08,2.1293772958002335e-08,2.1107314092619237e-08,1.4296214638614012e-08,2.142567913437104e-08,1.9513842957884944e-08,2.142013690128947e-08,1.3657580228594108e-08,1.902837554883558e-08,1.3984562498347543e-08,1.8987157586420888e-08,2.188506682082766e-08,1.7697637967201565e-08,1.752185171027017e-08,1.4729063320379051e-08,1.2990827113321863e-08,1.936548694674948e-08,1.4481061305754544e-08,1.583452633424163e-08,2.071666358415236e-08,2.1856383291774306e-08,1.7833015532172503e-08,2.1475749619143407e-08,1.790439146934728e-08,1.7892803901882232e-08,1.9548625357960152e-08,2.032688391978351e-08,2.0133083145740964e-08,2.5150927575293347e-08,2.650584210537911e-08,2.405641302182152e-08,3.029896589344334e-08,3.965669126997707e-08,3.485971313978653e-08,4.7538490664594534e-08,7.272162155252918e-08
3.6574634178399225e-08,3.1913201280853306e-08,4.103674232452225e-08,2.5571873730098816e-08,3.693490963078701e-08,2.7320855154433674e-08,2.279391130406012e-08,3.1102797300759465e-08,2.7173374187910363e-08,4.446286808997093e-08,3.239201731330534e-08,2.6274987485513384e-08,2.8307833874214824e-08,3.1428152786743025e-08,2.7840070753822274e-08,2.1782713180124668e-08,2.4998117358593206e-08,2.069100492900295e-08,2.4387258326578567e-08,2.376624128551356e-08,2.93184622429478e-08,1.8591049581076348e-08,2.8501894861436334e-08,1.890837052321768e-08,3.0834111169627535e-08,2.3065925533722315e-08,1.896743535673038e-08,2.090715663286143e-08,2.6501879424430994e-08,2.339109002613276e-08,1.9665996357916913e-08,2.7426295517359977e-08,2.1252382402825315e-08,1.9920586284592152e-08,2.0221317938265822e-08,2.145125854502333e-08,2.469969721744545e-08,2.6702011799675027e-08,2.2979906854315043e-08,2.458976817236939e-08,2.5549798485672465e-08,4.234485196963696e-08,3.2402275150912266e-08,3.246297051304146e-08,5.025591993073777e-08,5.8097313798739805e-08,7.19570085154844e-08,9.358877153660484e-08
6.274491359393017e-08,7.952287926975482e-08,5.601062027055022e-08,5.143628701696468e-08,6.46015121156778e-08,4.092877939070066e-08,5.277687460718119e-08,4.260148986569468e-08,3.5610249616745947e-08,4.00802379794112e-08,4.4766250114639066e-08,4.974049638899296e-08,4.38707206071985e-08,3.8947078654994646e-08,4.4646482304158496e-08,4.12652982044842e-08,4.221957580843677e-08,4.4785971650288484e-08,3.072940560794473e-08,3.1256152812960174e-08,3.053633369514841e-08,3.1079490924239994e-08,3.328826174823226e-08,3.412718310430643e-08,2.986942900541555e-08,4.582419575068376e-08,2.517589273604345e-08,3.2920961351692565e-08,2.8912281602729056e-08,2.7427147390130725e-08,3.094324910341098e-08,3.231520156376553e-08,3.1455955405597534e-08,3.0314044820784075e-08,3.818040541360626e-08,3.863058356703586e-08,3.0422067750210025e-08,3.3723208086652725e-08,4.538913611272732e-08,3.440522233422963e-08,3.6780638057696987e-08,3.881231958285682e-08,5.36183316716127e-08,6.355151322017199e-08,6.563241854655428e-08,8.443605116781409e-08,1.2915810323771847e-07,1.436132464321015e-07
3.477968369236284e-08,5.466744876263216e-08,3.023035999170794e-08,4.4087847556711225e-08,3.781349829225512e-08,3.2775469094219996e-08,4.1922544276121105e-08,2.624746487304985e-08,3.387948600320373e-08,3.0215413391329346e-08,2.5029008188822743e-08,4.429226682881254e-08,2.4548118779695446e-08,3.6611794423059365e-08,3.104526602688821e-08,3.6042208482981243e-08,2.076031271108359e-08,2.202823763860397e-08,2.3668669607046807e-08,2.007809904017504e-08,3.508564801323919e-08,2.3518962909509636e-08,1.7264410764343503e-08,2.5356853562301604e-08,1.6659318576706977e-08,1.9651281982699894e-08,2.8178497006902093e-08,1.9877386438119282e-08,1.758569567999404e-08,2.2235347169863258e-08,2.132839593794454e-08,2.2660519792814748e-08,1.9673914744701925e-08,1.85574919585566e-08,2.161068422022767e-08,2.1402320458936465e-08,2.2311350679107652e-08,2.0268568017583334e-08,2.0453932011819555e-08,2.7412728197950506e-08,3.12939711590412e-08,2.848085616729307e-08,3.5096492329778544e-08,3.607281889317799e-08,3.8923282845391035e-08,4.931028589145872e-08,5.827271452268195e-08,1.029538275505948e-07
3.977385614368272e-08,3.6594462008190754e-08,3.246076217001484e-08,5.8493767253585554e-08,3.832743281039191e-08,3.97622506937936e-08,3.1306455547970474e-08,3.1424576392371935e-08,5.477103415462705e-08,3.9718995010706326e-08,2.7000137607771148e-08,2.8155958921534445e-08,3.733359939342683e-08,3.694900085332493e-08,2.365395021918142e-08,2.8970636079549954e-08,3.519939429713724e-08,3.592555813324303e-08,2.8050215765455272e-08,2.2134015317429868e-08,2.7875159497868183e-08,3.441203359921487e-08,3.048168037322331e-08,2.1607782956379124e-08,2.4092951938686376e-08,2.4356814514642066e-08,2.3874487886585742e-08,2.7471362446463223e-08,2.4156925979006727e-08,2.4735955481832098e-08,2.646077851073178e-08,2.3666777265208403e-08,2.8615560326349117e-08,2.5618072064361614e-08,3.041645050145141e-08,3.137498186119583e-08,2.6161645273394153e-08,3.070737808971873e-08,2.981027697187732e-08,4.0538687390308335e-08,4.267775916649279e-08,3.3744455429472945e-08,3.7405945945849085e-08,3.845320847981237e-08,4.92800914639194e-08,6.045326904451717e-08,7.985696990537082e-08,1.0313701287273289e-07
3.2789479913892494e-08,3.1890118472310774e-08,4.089086395099645e-08,2.2901815518392005e-08,2.7099599661957352e-08,3.013802336148247e-08,1.990552158720922e-08,3.044536987894197e-08,2.1365248079155076e-08,2.513600353218322e-08,2.1187605725565068e-08,2.63956948137488e-08,1.7560871987168427e-08,2.1213650214392567e-08,2.1448905223876448e-08,1.3935866739989097e-08,2.1858794143324712e-08,1.8205541693736925e-08,2.2354025542125694e-08,1.3909033100840547e-08,1.891330714442721e-08,1.4202920763154172e-08,1.9292350008738433e-08,2.1805479201642393e-08,1.7647152164302383e-08,1.7516213244218225e-08,1.4729449674960475e-08,1.3160909057254241e-08,1.9789350958168016e-08,1.4421538454428178e-08,1.5936437517939324e-08,2.0626593469224525e-08,2.1936711615711687e-08,1.7693602477155627e-08,2.14874774724397e-08,1.7762240981478928e-08,1.8070793787430528e-08,1.9437461403820475e-08,2.06639752533781e-08,2.0263833614406176e-08,2.484011736109781e-08,2.6712861717405527e-08,2.374287185803252e-08,3.002226836648423e-08,4.0476144200113345e-08,3.5025195571100394e-08,4.722791818067923e-08,7.093916370217125e-08
3.5467879733026873e-08,3.387217318859731e-08,3.6644656913287306e-08,2.40164624560621e-08,4.080996586400672e-08,2.5536939732490064e-08,2.2639571186373525e-08,2.6783835536203574e-08,2.6881054241423003e-08,4.268812555519416e-08,3.285453826700582e-08,2.4413436270336235e-08,2.6146186175179418e-08,3.201280568829675e-08,2.7146130886515408e-08,2.1246799484494505e-08,2.4438312536877322e-08,2.1504368790514396e-08,2.3865678060106116e-08,2.3760988757189565e-08,2.9406502327349756e-08,1.823621363976088e-08,2.8312957066920867e-08,1.9533190451356585e-08,2.9347200509121477e-08,2.2450247966181394e-08,1.9248484985177605e-08,2.0512157579227846e-08,2.651334702163422e-08,2.310117323587399e-08,1.991280782091918e-08,2.7412669720847024e-08,2.0970088635850977e-08,2.0022251072440583e-08,2.0444736156538204e-08,2.150515141752387e-08,2.4588586785609033e-08,2.678976861626679e-08,2.315392231227401e-08,2.4480858585049637e-08,2.5635477099290364e-08,4.230627997597437e-08,3.271361278597279e-08,3.2444140546491557e-08,5.0502250982493756e-08,5.856200850822447e-08,7.242757505143202e-08,9.37258574630711e-08
3.640324492431684e-08,3.7540310610734595e-08,2.7411790602456816e-08,3.323080086814011e-08,2.6482387837400955e-08,2.695733066346879e-08,2.223811499892432e-08,3.7021441816281816e-08,2.8576280487278904e-08,2.5693002784280172e-08,4.4385041025208045e-08,2.173214715555238e-08,3.651908797104637e-08,2.7459573486103062e-08,2.9709999541786836e-08,2.9708934530527774e-08,2.2250888382110296e-08,2.6907155442373648e-08,1.9958339561535322e-08,1.6766016185185038e-08,2.2201909107582287e-08,1.824540863766753e-08,2.1421516327471205e-08,2.2352279130917045e-08,1.7977445626841874e-08,2.0248147131053293e-08,1.6696356503746813e-08,1.7744864745735705e-08,1.9044602110893588e-08,2.2341932625065926e-08,2.8944319812306443e-08,1.9068927136884766e-08,2.0518126304629658e-08,2.22937677609477e-08,2.5077576292891078e-08,2.302164643595571e-08,2.2932205626823686e-08,2.3073901458182832e-08,3.2246493938397e-08,3.0949240517474336e-08,2.8685448995014628e-08,2.75588109573859e-08,4.603175882756705e-08,3.571040724867025e-08,3.73183879175534e-08,4.485657017385654e-08,5.7708925532562744e-08,9.922859331469738e-08
4.0381985157755415e-08,3.122851821459374e-08,2.970256642887188e-08,2.7826543687514195e-08,2.5102989983162074e-08,2.2872627356554435e-08,2.3790813992209207e-08,2.058751429993783e-08,3.585889404453085e-08,2.4431551018794486e-08,3.3877603045191084e-08,1.8516786313500623e-08,2.4043619835810622e-08,2.9241993417091503e-08,3.000061115878521e-08,2.0702893307247453e-08,1.9442168718405836e-08,2.0391509748941344e-08,2.295229317289074e-08,1.4502093722502203e-08,2.1989740081703283e-08,1.638123470350704e-08,1.894047298272328e-08,1.5246719496407454e-08,1.7148522676346372e-08,2.5565258358802045e-08,1.351781293270214e-08,2.231894238096544e-08,1.738582414077703e-08,1.6996369792509334e-08,1.9603445894341186e-08,2.057236485427446e-08,1.673495750492038e-08,1.4381302644862986e-08,1.8479182486190984e-08,1.6827050926664684e-08,1.7388045664541953e-08,1.789628355373905e-08,1.8870632183826914e-08,2.4473908561653702e-08,2.425527449346918e-08,2.3575063041700045e-08,2.80449526370668e-08,4.08424523168902e-08,3.550709929874826e-08,4.5644532554540724e-08,5.270646306400564e-08,8.39380176351425e-08
1.924569846740866e-08,1.5536377014426383e-08,1.495626812594214e-08,1.426577824363549e-08,1.2968283511899437e-08,1.030639245690993e-08,1.8265163576323888e-08,1.2849928034504069e-08,1.5641424499333235e-08,1.22466854936854e-08,1.3338168370513338e-08,1.2196492119321703e-08,1.1902884862525893e-08,1.3403899335356333e-08,9.677544322965956e-09,1.2418819920100443e-08,1.0655944544836778e-08,9.757948610590118e-09,1.1844655830434387e-08,1.1903228633824146e-08,1.2128195780747195e-08,1.2075685965475606e-08,1.1273964885315682e-08,1.72675497056361e-08,8.104403515115138e-09,8.520481290685017e-09,7.951365734889577e-09,8.590457714632785e-09,1.08188041080575e-08,8.299769007486429e-09,1.1051198152944042e-08,9.918309207462224e-09,1.008198851979549e-08,8.397716738098755e-09,8.672314061189297e-09,1.0274943883106672e-08,1.1026433560036851e-08,1.0800728376557129e-08,1.2828669662485343e-08,1.2389972351529307e-08,1.2205867944099537e-08,1.5742218613561275e-08,1.543489901796664e-08,1.740284962079397e-08,1.892881962601407e-08,2.459969507048993e-08,3.105433904012564e-08,4.895186575020122e-08
3.107150065314825e-08,3.8170326852825887e-08,2.8646117938032835e-08,2.3759397327514254e-08,2.1608701678020022e-08,2.2337811336851666e-08,2.8508491908165096e-08,2.195336872327243e-08,1.939929561345494e-08,1.7934344047441254e-08,2.139909399949176e-08,1.7429188668347202e-08,1.8256426818632242e-08,1.8324771290630583e-08,2.0425855937878204e-08,1.8986104291397266e-08,2.6992816538985682e-08,1.898785467431087e-08,1.4752843753333335e-08,1.9889451131960443e-08,1.7480079859300777e-08,2.0209134961536296e-08,1.7171517798685264e-08,1.8102776842743895e-08,2.2732066601743058e-08,1.8457670849605045e-08,1.2890753537208513e-08,1.3330985727170028e-08,1.661999502708354e-08,1.606251068402134e-08,1.6047935738300226e-08,1.5085582670474957e-08,1.6699828329717285e-08,2.025062262103383e-08,1.5766475633456382e-08,1.4549923494958414e-08,1.934659794920793e-08,2.0289149375096092e-08,1.9925069690186103e-08,2.089187783839768e-08,1.9668815721668504e-08,2.2283208826611822e-08,2.4065986879445418e-08,2.555614040897185e-08,2.8415763375942526e-08,3.604368032431182e-08,4.389018541992159e-08,7.975137637923359e-08
2.7391498195141644e-08,2.5012227544448763e-08,2.335913392728705e-08,2.4005783837691504e-08,3.341290792153691e-08,1.7814486771165727e-08,1.7314990699461385e-08,1.9521749703283813e-08,1.9227616448373934e-08,1.953309338383072e-08,2.2468527545483427e-08,1.5103330766162274e-08,1.4853115138130273e-08,1.653266299253353e-08,1.385063495654168e-08,2.159926822117806e-08,1.2937092960788329e-08,1.1120584201074407e-08,1.9174393208455175e-08,1.4565261738074173e-08,1.3774876810237068e-08,1.6214251313353045e-08,1.2671452676757277e-08,1.7542093305135482e-08,1.1978285632945386e-08,9.858478935705286e-09,1.2273884614897466e-08,1.5557956243769073e-08,1.22643339134166e-08,1.7280610384620233e-08,1.26614367397224e-08,1.7313951322403063e-08,1.3819615817629888e-08,1.6487296950163486e-08,1.3596279406477249e-08,1.3899587850209319e-08,1.5741824086824235e-08,1.8380990258617262e-08,1.743600475462413e-08,1.5588619585388866e-08,1.7666990154255075e-08,1.738954069141647e-08,2.1407776882284606e-08,2.322881225065189e-08,3.14737061204406e-08,3.0071874235780904e-08,3.832191593630169e-08,7.103077957484124e-08
3.9618481592534376e-08,3.607464548889863e-08,3.1059247406058386e-08,3.132230733467869e-08,2.5715996804961842e-08,2.511802219803663e-08,2.1695650798486887e-08,3.195083783369538e-08,2.6857069757969414e-08,2.658400335454113e-08,4.70110473921762e-08,2.1896228505767717e-08,3.774715124788356e-08,2.9041931180077187e-08,2.8133311522517755e-08,2.990286954426479e-08,2.2540620095778718e-08,2.7741769814110143e-08,2.0730743989488457e-08,1.775387874395627e-08,2.1210814100172635e-08,1.816647554848315e-08,2.183589231259969e-08,2.1495040090866923e-08,1.8534673961605663e-08,2.02042184923166e-08,1.6531993649532207e-08,1.747054866794336e-08,1.8781900666822502e-08,2.246220789670908e-08,2.913096107108794e-08,1.8934660063444592e-08,2.0579857609692483e-08,2.2069634309036193e-08,2.5541329212165136e-08,2.3520222544262823e-08,2.3070526284847747e-08,2.3038199769470903e-08,3.166664000787313e-08,3.132584657633317e-08,2.8875141026646565e-08,2.7412280846477248e-08,4.6290599624679184e-08,3.6030123932447626e-08,3.7356092931324356e-08,4.4960454066643996e-08,5.7855201209823904e-08,9.934635640198793e-08
